50 mm/s Straight @ 10s - 180 deg turn (0) - 50 mm/s Straight @ 10s 

0.12	-0.00	-3.14
0.11	-0.00	-3.14
0.11	-0.00	-3.14
0.11	-0.00	-3.14
0.11	-0.00	-3.14
0.10	-0.00	-3.14
0.10	-0.00	-3.14
0.10	-0.00	-3.14
0.10	-0.00	-3.14
0.09	-0.00	-3.14
0.09	-0.00	-3.14
0.09	-0.00	-3.14
0.09	-0.00	-3.14
0.08	-0.00	-3.14
0.08	-0.00	-3.14
0.08	-0.00	-3.14
0.07	-0.00	-3.14
0.07	-0.00	-3.14
0.07	-0.00	-3.14
0.07	-0.00	-3.14
0.07	-0.00	-3.14
0.06	-0.00	-3.14
0.06	-0.00	-3.14
0.06	-0.00	-3.14
0.05	-0.00	-3.14
0.05	-0.00	-3.14
0.05	-0.00	-3.14
0.05	-0.00	-3.14
0.04	-0.00	-3.14
0.04	-0.00	-3.14
0.04	-0.00	-3.14
0.04	-0.00	-3.14
0.04	-0.00	-3.14
0.03	-0.00	-3.14
0.03	-0.00	-3.14
0.03	-0.00	-3.14
0.03	-0.00	-3.14
0.02	-0.00	-3.14
0.02	-0.00	-3.14
0.02	-0.00	-3.14
0.02	-0.00	-3.14
0.01	-0.00	-3.14
0.01	-0.00	-3.14
0.01	-0.00	-3.14
0.01	-0.00	-3.14
